,date,batch_id,location,current_hop,external_storage,thermal_shipper_temp_reading,room_temp_reading,room_humidity_reading,item_expiry_hours,ultra_low_temperature_freezer_hours,out_of_bound_temperature_hours,refrigeration_temperature_hours
0,02/23/2021 10:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,8,6,89,339,480,6,15
0,02/23/2021 9:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,6,7,90,340,480,6,14
0,02/23/2021 8:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,7,6,86,341,480,6,13
0,02/23/2021 7:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,7,8,87,342,480,6,12
0,02/23/2021 6:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,8,7,86,343,480,6,11
0,02/23/2021 5:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,7,7,87,344,480,6,10
0,02/23/2021 4:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,6,7,90,345,480,6,9
0,02/23/2021 3:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,8,6,87,346,480,6,8
0,02/23/2021 2:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,6,7,90,347,480,6,7
0,02/23/2021 1:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,7,8,90,348,480,6,6
0,02/23/2021 0:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,8,6,85,349,480,6,5
0,02/22/2021 23:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,7,6,88,350,480,6,4
0,02/22/2021 22:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,7,6,89,351,480,6,3
0,02/22/2021 21:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,3,7,94,352,480,6,2
0,02/22/2021 20:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,3,6,91,353,480,6,1
0,02/22/2021 19:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-7,7,91,354,480,6,0
0,02/22/2021 18:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-18,6,92,355,480,5,0
0,02/22/2021 17:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-25,6,92,356,480,4,0
0,02/22/2021 16:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-37,8,91,357,480,3,0
0,02/22/2021 15:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-49,8,94,358,480,2,0
0,02/22/2021 14:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-54,8,93,359,480,1,0
0,02/22/2021 13:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,91,360,480,0,0
0,02/22/2021 12:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,92,361,479,0,0
0,02/22/2021 11:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,362,478,0,0
0,02/22/2021 10:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,363,477,0,0
0,02/22/2021 9:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,93,364,476,0,0
0,02/22/2021 8:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,92,365,475,0,0
0,02/22/2021 7:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,366,474,0,0
0,02/22/2021 6:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,367,473,0,0
0,02/22/2021 5:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,91,368,472,0,0
0,02/22/2021 4:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,91,369,471,0,0
0,02/22/2021 3:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,92,370,470,0,0
0,02/22/2021 2:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,92,371,469,0,0
0,02/22/2021 1:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,372,468,0,0
0,02/22/2021 0:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,94,373,467,0,0
0,02/21/2021 23:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,92,374,466,0,0
0,02/21/2021 22:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,91,375,465,0,0
0,02/21/2021 21:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,94,376,464,0,0
0,02/21/2021 20:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,91,377,463,0,0
0,02/21/2021 19:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,378,462,0,0
0,02/21/2021 18:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,91,379,461,0,0
0,02/21/2021 17:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,380,460,0,0
0,02/21/2021 16:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,94,381,459,0,0
0,02/21/2021 15:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,91,382,458,0,0
0,02/21/2021 14:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,383,457,0,0
0,02/21/2021 13:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,92,384,456,0,0
0,02/21/2021 12:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,92,385,455,0,0
0,02/21/2021 11:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,92,386,454,0,0
0,02/21/2021 10:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,93,387,453,0,0
0,02/21/2021 9:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,91,388,452,0,0
0,02/21/2021 8:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,94,389,451,0,0
0,02/21/2021 7:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,93,390,450,0,0
0,02/21/2021 6:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,91,391,449,0,0
0,02/21/2021 5:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,92,392,448,0,0
0,02/21/2021 4:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,93,393,447,0,0
0,02/21/2021 3:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,92,394,446,0,0
0,02/21/2021 2:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,395,445,0,0
0,02/21/2021 1:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,94,396,444,0,0
0,02/21/2021 0:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,91,397,443,0,0
0,02/20/2021 23:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,94,398,442,0,0
0,02/20/2021 22:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,92,399,441,0,0
0,02/20/2021 21:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,92,400,440,0,0
0,02/20/2021 20:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,92,401,439,0,0
0,02/20/2021 19:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,92,402,438,0,0
0,02/20/2021 18:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,91,403,437,0,0
0,02/20/2021 17:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,94,404,436,0,0
0,02/20/2021 16:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,92,405,435,0,0
0,02/20/2021 15:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,93,406,434,0,0
0,02/20/2021 14:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,91,407,433,0,0
0,02/20/2021 13:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,408,432,0,0
0,02/20/2021 12:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,94,409,431,0,0
0,02/20/2021 11:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,94,410,430,0,0
0,02/20/2021 10:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,92,411,429,0,0
0,02/20/2021 9:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,91,412,428,0,0
0,02/20/2021 8:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,93,413,427,0,0
0,02/20/2021 7:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,92,414,426,0,0
0,02/20/2021 6:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,94,415,425,0,0
0,02/20/2021 5:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,93,416,424,0,0
0,02/20/2021 4:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,93,417,423,0,0
0,02/20/2021 3:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,91,418,422,0,0
0,02/20/2021 2:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,94,419,421,0,0
0,02/20/2021 1:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,92,420,420,0,0
0,02/20/2021 0:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,94,421,419,0,0
0,02/19/2021 23:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,422,418,0,0
0,02/19/2021 22:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,423,417,0,0
0,02/19/2021 21:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,91,424,416,0,0
0,02/19/2021 20:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,92,425,415,0,0
0,02/19/2021 19:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,426,414,0,0
0,02/19/2021 18:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,92,427,413,0,0
0,02/19/2021 17:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,94,428,412,0,0
0,02/19/2021 16:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,429,411,0,0
0,02/19/2021 15:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,430,410,0,0
0,02/19/2021 14:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,93,431,409,0,0
0,02/19/2021 13:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,92,432,408,0,0
0,02/19/2021 12:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,433,407,0,0
0,02/19/2021 11:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,434,406,0,0
0,02/19/2021 10:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,435,405,0,0
0,02/19/2021 9:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,436,404,0,0
0,02/19/2021 8:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,437,403,0,0
0,02/19/2021 7:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,91,438,402,0,0
0,02/19/2021 6:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,439,401,0,0
0,02/19/2021 5:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,93,440,400,0,0
0,02/19/2021 4:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,93,441,399,0,0
0,02/19/2021 3:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,91,442,398,0,0
0,02/19/2021 2:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,443,397,0,0
0,02/19/2021 1:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,92,444,396,0,0
0,02/19/2021 0:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,91,445,395,0,0
0,02/18/2021 23:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,446,394,0,0
0,02/18/2021 22:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,91,447,393,0,0
0,02/18/2021 21:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,94,448,392,0,0
0,02/18/2021 20:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,91,449,391,0,0
0,02/18/2021 19:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,92,450,390,0,0
0,02/18/2021 18:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,451,389,0,0
0,02/18/2021 17:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,92,452,388,0,0
0,02/18/2021 16:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,94,453,387,0,0
0,02/18/2021 15:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,454,386,0,0
0,02/18/2021 14:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,93,455,385,0,0
0,02/18/2021 13:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,94,456,384,0,0
0,02/18/2021 12:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,92,457,383,0,0
0,02/18/2021 11:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,458,382,0,0
0,02/18/2021 10:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,91,459,381,0,0
0,02/18/2021 9:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,460,380,0,0
0,02/18/2021 8:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,93,461,379,0,0
0,02/18/2021 7:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,462,378,0,0
0,02/18/2021 6:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,463,377,0,0
0,02/18/2021 5:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,92,464,376,0,0
0,02/18/2021 4:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,93,465,375,0,0
0,02/18/2021 3:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,466,374,0,0
0,02/18/2021 2:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,94,467,373,0,0
0,02/18/2021 1:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,92,468,372,0,0
0,02/18/2021 0:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,93,469,371,0,0
0,02/17/2021 23:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,91,470,370,0,0
0,02/17/2021 22:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,94,471,369,0,0
0,02/17/2021 21:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,93,472,368,0,0
0,02/17/2021 20:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,473,367,0,0
0,02/17/2021 19:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,92,474,366,0,0
0,02/17/2021 18:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,94,475,365,0,0
0,02/17/2021 17:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,476,364,0,0
0,02/17/2021 16:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,477,363,0,0
0,02/17/2021 15:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,478,362,0,0
0,02/17/2021 14:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-63,8,94,479,361,0,0
0,02/17/2021 13:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,94,480,360,0,0
0,02/17/2021 12:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,92,481,359,0,0
0,02/17/2021 11:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,94,482,358,0,0
0,02/17/2021 10:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,94,483,357,0,0
0,02/17/2021 9:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,93,484,356,0,0
0,02/17/2021 8:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,94,485,355,0,0
0,02/17/2021 7:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,486,354,0,0
0,02/17/2021 6:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,91,487,353,0,0
0,02/17/2021 5:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,6,94,488,352,0,0
0,02/17/2021 4:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,489,351,0,0
0,02/17/2021 3:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,93,490,350,0,0
0,02/17/2021 2:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,94,491,349,0,0
0,02/17/2021 1:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,91,492,348,0,0
0,02/17/2021 0:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,493,347,0,0
0,02/16/2021 23:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,494,346,0,0
0,02/16/2021 22:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,495,345,0,0
0,02/16/2021 21:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,92,496,344,0,0
0,02/16/2021 20:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,93,497,343,0,0
0,02/16/2021 19:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,94,498,342,0,0
0,02/16/2021 18:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,92,499,341,0,0
0,02/16/2021 17:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,93,500,340,0,0
0,02/16/2021 16:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,92,501,339,0,0
0,02/16/2021 15:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,94,502,338,0,0
0,02/16/2021 14:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,92,503,337,0,0
0,02/16/2021 13:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,94,504,336,0,0
0,02/16/2021 12:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,93,505,335,0,0
0,02/16/2021 11:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,92,506,334,0,0
0,02/16/2021 10:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,94,507,333,0,0
0,02/16/2021 9:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,93,508,332,0,0
0,02/16/2021 8:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,509,331,0,0
0,02/16/2021 7:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,94,510,330,0,0
0,02/16/2021 6:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,92,511,329,0,0
0,02/16/2021 5:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,94,512,328,0,0
0,02/16/2021 4:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,93,513,327,0,0
0,02/16/2021 3:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,93,514,326,0,0
0,02/16/2021 2:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,94,515,325,0,0
0,02/16/2021 1:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,94,516,324,0,0
0,02/16/2021 0:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,517,323,0,0
0,02/15/2021 23:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,93,518,322,0,0
0,02/15/2021 22:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,93,519,321,0,0
0,02/15/2021 21:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,94,520,320,0,0
0,02/15/2021 20:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,6,94,521,319,0,0
0,02/15/2021 19:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,8,92,522,318,0,0
0,02/15/2021 18:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,94,523,317,0,0
0,02/15/2021 17:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,93,524,316,0,0
0,02/15/2021 16:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,93,525,315,0,0
0,02/15/2021 15:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,7,93,526,314,0,0
0,02/15/2021 14:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,92,527,313,0,0
0,02/15/2021 13:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,93,528,312,0,0
0,02/15/2021 12:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,529,311,0,0
0,02/15/2021 11:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,91,530,310,0,0
0,02/15/2021 10:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,93,531,309,0,0
0,02/15/2021 9:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,92,532,308,0,0
0,02/15/2021 8:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,533,307,0,0
0,02/15/2021 7:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,534,306,0,0
0,02/15/2021 6:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,535,305,0,0
0,02/15/2021 5:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,93,536,304,0,0
0,02/15/2021 4:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,91,537,303,0,0
0,02/15/2021 3:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,6,91,538,302,0,0
0,02/15/2021 2:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,92,539,301,0,0
0,02/15/2021 1:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,7,91,540,300,0,0
0,02/15/2021 0:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,91,541,299,0,0
0,02/14/2021 23:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,8,93,542,298,0,0
0,02/14/2021 22:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,94,543,297,0,0
0,02/14/2021 21:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,91,544,296,0,0
0,02/14/2021 20:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,93,545,295,0,0
0,02/14/2021 19:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,93,546,294,0,0
0,02/14/2021 18:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,94,547,293,0,0
0,02/14/2021 17:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,7,94,548,292,0,0
0,02/14/2021 16:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-65,7,91,549,291,0,0
0,02/14/2021 15:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,8,92,550,290,0,0
0,02/14/2021 14:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,8,93,551,289,0,0
0,02/14/2021 13:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-66,7,94,552,288,0,0
0,02/14/2021 12:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,8,93,553,287,0,0
0,02/14/2021 11:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-67,6,94,554,286,0,0
0,02/14/2021 10:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-68,8,94,555,285,0,0
0,02/14/2021 9:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,6,94,556,284,0,0
0,02/14/2021 8:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-69,7,94,557,283,0,0
0,02/14/2021 7:00,batch006,Jharkand,dest_vaccine_storage_unit,vaccine_storage_unit,-70,6,91,558,282,0,0
